id,title,region,sub_region,area,location,room,hall,toilet,brand,time,layer,floor,price,tenancy,tag
1508,新泾五村1室1厅4500元,长宁,北新泾,42.0,南,1,1,1,链家,3天前发布,高楼层,6,4500.0,元/月,近地铁_新上_随时看房
1509,鞍山三村1室0厅3200元,杨浦,鞍山,24.0,南北,1,0,1,链家,13天前发布,低楼层,5,3200.0,元/月,近地铁_随时看房
1510,潍坊四村精装一室户+家电家具齐*+近浦电路地铁站,浦东,潍坊,39.0,南,1,1,1,链家,14天前发布,低楼层,6,4200.0,元/月,近地铁
1511,整租|金平小区精装大三房，小区配套完善，出行方便！,闵行,老闵行,126.0,南北,3,2,2,链家,15天前发布,高楼层,6,5300.0,元/月,近地铁
1512,整租·喜鹊底楼2房4.12号线大木桥站看中价格可以谈可以谈！,徐汇,斜土路,35.0,北,2,0,1,链家,17天前发布,低楼层,5,5200.0,元/月,近地铁
1513,垦业小区2室1厅5300元,虹口,临平路,45.0,南,2,1,1,链家,23天前发布,高楼层,6,5300.0,元/月,近地铁_随时看房
1514,森兰国际社区xi缺小三房家具*配随时起租6号线沿线,浦东,金桥,100.0,南,3,2,1,链家,24天前发布,低楼层,16,11000.0,元/月,近地铁_随时看房
1515,民东公寓3室2厅6500元,嘉定,南翔,137.0,南,3,2,2,链家,25天前发布,高楼层,6,6500.0,元/月,近地铁
1516,"整租·南北通透,交通方便，精装温馨一房，拎包入住",长宁,新华路,40.0,南,1,1,1,链家,26天前发布,高楼层,6,4500.0,元/月,近地铁_精装_随时看房
1517,整租·楼层佳精装修拎包入住近五号线小区环境佳安保力大,闵行,老闵行,60.0,南,2,1,1,链家,27天前发布,高楼层,6,3500.0,元/月,近地铁_精装
1518,三兴大楼3室1厅9200元,闸北,不夜城,55.0,南,3,1,1,链家,10天前发布,高楼层,24,9200.0,元/月,近地铁
1519,整租·二三四号地铁延边品质小区+精致一室户+房东诚心出租,长宁,中山公园,41.0,东南,1,1,1,链家,16天前发布,低楼层,36,11500.0,元/月,近地铁_精装
1520,整租·花园式小区精装一房+*新装修+拎包入住+看房方便,静安,江宁路,59.0,南,1,2,1,链家,18天前发布,中楼层,31,9800.0,元/月,近地铁_精装
1521,荣和怡景园2室1厅5500元,普陀,桃浦,65.0,南,2,1,1,链家,24天前发布,中楼层,35,5500.0,元/月,近地铁
1522,整租·南京西路高档小区，精装大三房拎包入住,静安,南京西路,165.0,南北,3,2,2,链家,28天前发布,中楼层,23,15000.0,元/月,近地铁_精装_双卫生间
1523,盛世年华新出三房，自住装修，环境优美,浦东,源深,151.0,南北,3,2,2,链家,29天前发布,低楼层,32,16000.0,元/月,近地铁
1524,外高桥保税区北站，楼层好，采光佳,浦东,外高桥,54.0,南,2,1,1,链家,1个月前发布,高楼层,6,3500.0,元/月,近地铁_随时看房
1525,整租·东方曼哈顿精美2房05年徐家汇明星小区刷卡入户,徐汇,徐家汇,100.0,南,2,2,2,链家,1个月前发布,中楼层,35,16900.0,元/月,近地铁_精装_双卫生间
1526,整租·向新新村精装修1房+交通便利+拎包入住,静安,江宁路,37.0,南,1,1,1,链家,1个月前发布,高楼层,6,5500.0,元/月,近地铁_精装_随时看房
1527,怡乐花园2室2厅14000元,静安,曹家渡,137.0,南,2,2,2,链家,1个月前发布,高楼层,30,14000.0,元/月,近地铁_随时看房
1528,祥和花苑(公寓)2室1厅3300元,松江,松江新城,103.0,南,2,1,1,链家,今天发布,中楼层,6,3300.0,元/月,近地铁_新上_随时看房
1529,整租·地铁三号线大柏树站，精致舒适温馨小家，虹口凉城江湾,虹口,凉城,31.0,南,1,0,1,链家,1天前发布,低楼层,6,3800.0,元/月,近地铁_精装_新上
1530,地暖精装两房！小区中间位置，*明户型,静安,曹家渡,102.0,南,2,2,1,链家,20天前发布,低楼层,17,12500.0,元/月,近地铁
1531,东建新村，出门小吃街地铁站；邻世纪大道，塘桥公园。,浦东,潍坊,28.0,南,1,0,1,链家,21天前发布,高楼层,5,3500.0,元/月,近地铁_随时看房
1532,东方家园1室1厅5000元,杨浦,五角场,46.0,南,1,1,1,链家,18天前发布,中楼层,6,5000.0,元/月,近地铁
1533,精装修一房，诚意出租，客优可谈,浦东,联洋,76.0,南,1,2,1,链家,2天前发布,低楼层,23,9200.0,元/月,近地铁_新上
1534,整租·高区双南两房，采光好通风好，小区安静舒适,徐汇,徐家汇,86.0,南,2,1,1,链家,22天前发布,中楼层,24,8000.0,元/月,近地铁
1535,简单装修三房，近地铁12号线，价格优惠，位置佳,浦东,金桥,89.0,南,3,1,1,链家,3天前发布,高楼层,6,5500.0,元/月,近地铁_新上
1536,世纪大道竹园新村拎包入住,浦东,源深,42.0,南,2,1,1,链家,13天前发布,高楼层,6,5300.0,元/月,近地铁
1537,整租·地铁口三房，崭新装修，中间楼层，采光好，有钥匙,闵行,静安新城,103.0,南,3,1,2,链家,14天前发布,中楼层,6,8200.0,元/月,近地铁_精装_双卫生间_随时看房
1538,中天碧云三房，9号线蓝天路，视野开阔，保养好,浦东,碧云,139.0,南,3,2,2,链家,15天前发布,低楼层,18,13500.0,元/月,近地铁
1539,9号线桂林路站电梯房双南两房配套齐拎包入住,徐汇,田林,87.0,南,2,1,1,链家,17天前发布,中楼层,20,7200.0,元/月,近地铁_随时看房
1540,温馨小窝，朝南一房，价格低，采光好，房型佳。,浦东,花木,48.0,南,1,1,1,链家,23天前发布,高楼层,6,4300.0,元/月,精装_随时看房
1541,近地铁，精装修，拎包入住，两室1厅，随时看房,浦东,塘桥,46.0,南,2,1,1,链家,24天前发布,高楼层,5,5500.0,元/月,近地铁
1542,业主自住精装修+保养好+首次出租+楼层好采光棒,浦东,张江,255.0,南,7,2,4,链家,25天前发布,高楼层,11,23000.0,元/月,近地铁
1543,装修美观大方，家具家电完备，房屋结构严谨，布局合理,闵行,金虹桥,76.0,南,2,2,1,链家,26天前发布,中楼层,6,7000.0,元/月,近地铁
1544,整租·静安国际广场，精装修大三房，楼层位置好，配套齐*,静安,江宁路,141.0,南,3,2,2,链家,27天前发布,中楼层,30,17500.0,元/月,近地铁_精装_双卫生间
1545,品质小区两居室，有你有我来入住！！！,浦东,洋泾,64.0,南,2,1,1,链家,10天前发布,高楼层,6,5500.0,元/月,近地铁_精装
1546,肇嘉浜路669弄1室1厅4500元,徐汇,徐家汇,39.0,南,1,1,1,链家,16天前发布,低楼层,7,4500.0,元/月,近地铁
1547,永业2期精装修大三房房东首次出租中央空调高档小区,黄浦,五里桥,151.0,南,3,2,2,链家,18天前发布,低楼层,35,24500.0,元/月,近地铁
1548,整租·精装修，离地铁近，交通便利，小区环境好,黄浦,打浦桥,133.0,南,3,2,2,链家,22天前发布,中楼层,39,16000.0,元/月,近地铁_精装_双卫生间
1549,北华苑2室1厅5200元,宝山,大华,62.0,南,2,1,1,链家,28天前发布,高楼层,6,5200.0,元/月,近地铁
1550,整租·乐活居精装二房，诚意出租，看房方便,普陀,长寿路,63.0,西南,2,1,1,链家,29天前发布,中楼层,25,9900.0,元/月,近地铁_精装
1551,一室一厅精装修，看房方便，距离地铁方便,浦东,世博,38.0,南,1,1,1,链家,1个月前发布,高楼层,6,4000.0,元/月,近地铁
1552,佳兆业壹号3室2厅4500元,嘉定,嘉定新城,88.0,南,3,2,1,链家,1个月前发布,高楼层,17,4500.0,元/月,近地铁_随时看房
1553,金桥花园3室2厅13000元,长宁,镇宁路,107.0,南西南,3,2,2,链家,1个月前发布,低楼层,29,13000.0,元/月,近地铁
1554,万达城市公寓3室2厅7000元,嘉定,江桥,87.0,南,3,2,1,链家,1个月前发布,低楼层,17,7000.0,元/月,近地铁
1555,整租·精装2房，诚意出租，高区视野，能价比高,普陀,中远两湾城,99.0,南,2,2,1,链家,今天发布,高楼层,34,9500.0,元/月,近地铁_精装_新上_随时看房
1556,保利叶语(二期)(公寓)4室2厅6800元,宝山,顾村,129.0,南,4,2,2,链家,1天前发布,高楼层,21,6800.0,元/月,近地铁_新上_随时看房
1557,精装修，配套齐*，近地铁站，房东诚租,浦东,潍坊,59.0,南,2,1,2,链家,20天前发布,低楼层,6,7800.0,元/月,近地铁
1558,御上海，一居室，带地暖，与地铁站一街之隔，出行便利,松江,松江大学城,66.0,南,1,1,1,链家,21天前发布,中楼层,18,3800.0,元/月,随时看房
1559,政修路29号2室0厅5800元,杨浦,五角场,45.0,南,2,0,1,链家,18天前发布,高楼层,6,5800.0,元/月,近地铁
1560,蒋家桥路16号1室1厅4700元,虹口,曲阳,42.0,南,1,1,1,链家,2天前发布,中楼层,6,4700.0,元/月,近地铁_新上
1561,东航明珠公寓2室2厅8500元,闵行,金虹桥,89.0,南西,2,2,1,链家,22天前发布,中楼层,18,8500.0,元/月,近地铁_随时看房
1562,东源名都2室1厅5000元,浦东,高行,72.0,南,2,1,1,链家,3天前发布,中楼层,14,5000.0,元/月,近地铁_新上
1563,金顺小区一室一厅，采光充足，随时看房，急租房源,浦东,北蔡,44.0,南,1,1,1,链家,13天前发布,高楼层,6,3600.0,元/月,近地铁_随时看房
1564,整租·温馨舒适一房一厅，朝南采光好，随时入住，,静安,江宁路,69.0,南,1,2,1,链家,14天前发布,中楼层,31,9500.0,元/月,近地铁_精装
1565,三房朝南，房型正气，通透，业主诚意出租，看中可谈,浦东,碧云,119.0,南,3,2,1,链家,15天前发布,中楼层,17,10500.0,元/月,近地铁
1566,高层随时签字采光无遮挡看房提前约,长宁,新华路,158.0,南,3,2,2,链家,17天前发布,高楼层,29,15000.0,元/月,近地铁
1567,整租·业主急租（外滩*宅大一房）（空调带地暖拎包入住）,黄浦,黄浦滨江,73.0,南,1,2,1,链家,23天前发布,低楼层,23,15000.0,元/月,近地铁_精装
1568,玫瑰广场1室2厅8500元,虹口,四川北路,78.0,南,1,2,1,链家,24天前发布,高楼层,28,8500.0,元/月,近地铁
1569,到地铁8号线只要300米，有钥匙看房随时都方便,闸北,西藏北路,52.0,南,2,1,1,链家,25天前发布,中楼层,6,6100.0,元/月,近地铁_随时看房
1570,精装修一房配置齐*交通便捷！*明户型！,长宁,新华路,36.0,南,1,0,1,链家,26天前发布,高楼层,7,5200.0,元/月,近地铁
1571,三湘四季花城3室2厅5500元,松江,松江大学城,106.0,南北,3,2,1,链家,27天前发布,中楼层,14,5500.0,元/月,近地铁
1572,新挂牌。地铁1号线。楼层适中。交通便捷。,闵行,古美,51.0,南,1,1,1,链家,10天前发布,中楼层,6,4800.0,元/月,近地铁
1573,芳华小区整租两房精装修地铁房,浦东,北蔡,78.0,南,2,2,1,链家,16天前发布,低楼层,3,5200.0,元/月,近地铁
1574,世纪公园3号口精装一房朝南看房随时家电齐*！！,浦东,花木,39.0,南,1,1,1,链家,18天前发布,中楼层,6,4700.0,元/月,近地铁
1575,共富一村舒适一居室+近地铁+楼层好面积大+房间通透,宝山,共富,51.0,南,1,1,1,链家,22天前发布,高楼层,6,3100.0,元/月,近地铁
1576,整租·蓝朝部落1室0厅5500元,静安,曹家渡,45.0,南,1,0,1,链家,28天前发布,中楼层,31,5500.0,元/月,近地铁
1577,整租·泰府精装两居室，交通便利，拎包入住，看房方便,静安,南京西路,119.0,南北,2,2,1,链家,29天前发布,高楼层,28,18000.0,元/月,近地铁
1578,毛坯两房多层五楼改造自己的风格,浦东,三林,72.0,南,2,2,1,链家,1个月前发布,高楼层,6,4000.0,元/月,近地铁_随时看房
1579,整租·出门地铁口品质商品房中*央空调品牌家电赞赞赞,长宁,天山,89.0,南,2,2,1,链家,1个月前发布,高楼层,25,16900.0,元/月,近地铁_精装
1580,整租·四期沿河一排+南北通+居家装修+拎包入住,普陀,中远两湾城,161.0,南,4,2,2,链家,1个月前发布,低楼层,27,13000.0,元/月,近地铁_精装_双卫生间
1581,06年品质小区高区景观三室两厅环境优美物业管理强,长宁,中山公园,136.0,南,3,2,2,链家,1个月前发布,高楼层,21,15000.0,元/月,近地铁_随时看房
1582,御桥地铁口，自住精装两室，商品房小区，环境优美,浦东,御桥,63.0,南,2,1,1,链家,今天发布,中楼层,5,5000.0,元/月,近地铁_新上
1583,近华宁路地铁站，菜场，超市，广场等设施完善,闵行,老闵行,35.0,南,1,0,1,链家,1天前发布,中楼层,5,1900.0,元/月,近地铁_新上_随时看房
1584,万里雅筑3室2厅7800元,普陀,万里,112.0,南北,3,2,1,链家,20天前发布,低楼层,14,7800.0,元/月,近地铁
1585,南京西路1915弄2室1厅10000元,静安,静安寺,49.0,南,2,1,1,链家,21天前发布,高楼层,6,10000.0,元/月,近地铁
1586,近8号线杨思站一室一厅中等装修户型好，房东诚意出租,浦东,三林,39.0,南,1,1,1,链家,18天前发布,高楼层,6,3700.0,元/月,近地铁
1587,4房2卫的大房子，实用性强，拎包入住,浦东,张江,82.0,南,3,1,1,链家,2天前发布,低楼层,6,7000.0,元/月,近地铁_新上
1588,整租·高楼层景观一房采光好通风佳碧云优质一房,浦东,碧云,48.0,南,1,1,1,链家,22天前发布,高楼层,19,4500.0,元/月,近地铁_精装
1589,居家装修，家具家电齐，地铁六号线交通便利,浦东,南码头,35.0,南,1,1,1,链家,3天前发布,低楼层,6,4000.0,元/月,近地铁_新上_随时看房
1590,天天花园2室2厅12000元,黄浦,打浦桥,140.0,南,2,2,1,链家,13天前发布,中楼层,32,12000.0,元/月,近地铁
1591,香山新村西南街坊1室1厅3500元,浦东,金杨,51.0,南,1,1,1,链家,14天前发布,中楼层,6,3500.0,元/月,近地铁
1592,整租·朝南户型，高区景观出色，品质小区，随时看房。,静安,南京西路,62.0,南,1,1,1,链家,15天前发布,高楼层,34,12000.0,元/月,近地铁_精装
1593,整租·*苑精装两房，带中的央空调和地暖，包物业发票，朝南,长宁,虹桥,107.0,南,2,2,2,链家,17天前发布,高楼层,37,22000.0,元/月,近地铁_双卫生间
1594,精装修一房，可办居住证，中间楼层拎包入住，出行方便,浦东,潍坊,28.0,南,1,1,1,链家,23天前发布,中楼层,6,4000.0,元/月,近地铁
1595,浦城朝南精装2室，家电齐*，交通便利便利，拎包即住,浦东,陆家嘴,49.0,南,2,1,1,链家,24天前发布,中楼层,6,7000.0,元/月,近地铁
1596,玉乐小区，精装大三房，家电齐随时可看,松江,松江老城,130.0,南,3,2,2,链家,25天前发布,低楼层,6,4000.0,元/月,随时看房
1597,陆家嘴可办公民宿电梯大四房房东直租可租赁备案,浦东,陆家嘴,167.0,东西,4,2,2,链家,26天前发布,中楼层,26,15000.0,元/月,近地铁
1598,整租·嘉善公寓4室2厅22000元,徐汇,建国西路,189.0,南,4,2,2,链家,27天前发布,中楼层,25,22000.0,元/月,近地铁_双卫生间
1599,新天地！刚刚装修！实木家具！双南朝向！首.次出租！,黄浦,新天地,79.0,南,2,1,1,链家,10天前发布,高楼层,27,13800.0,元/月,近地铁
1600,古北国际花园1室2厅16500元,长宁,古北,79.0,南,1,2,1,链家,16天前发布,中楼层,31,16500.0,元/月,近地铁
1601,整租·高区温馨一室户随时看房价格可谈,黄浦,蓬莱公园,34.0,南,1,1,1,链家,18天前发布,中楼层,6,5200.0,元/月,近地铁_精装
1602,延吉五村1室1厅3500元,杨浦,黄兴公园,36.0,南,1,1,1,链家,22天前发布,高楼层,6,3500.0,元/月,近地铁
1603,整租·曹家渡商圈近悦达889静安寺久光百货江苏路211号,静安,曹家渡,28.0,南,1,1,1,链家,28天前发布,中楼层,4,4300.0,元/月,近地铁_随时看房
1604,整租·地铁口电梯房，小区环境整洁干净,徐汇,斜土路,112.0,南,2,2,1,链家,29天前发布,低楼层,24,8500.0,元/月,近地铁
1605,潍坊九村1室1厅5500元,浦东,潍坊,29.0,南,1,1,1,链家,1个月前发布,中楼层,6,5500.0,元/月,近地铁
1606,整租·配套齐交通便利，环境优美，采光好，安*性高,黄浦,五里桥,84.0,南北,2,1,1,链家,1个月前发布,低楼层,7,15000.0,元/月,近地铁_精装_随时看房
1607,小区地段好，环境安静，适宜居家，双地铁，出行方便,浦东,三林,66.0,南,2,1,1,链家,1个月前发布,高楼层,6,5600.0,元/月,近地铁
1608,整租·碧云社区精装大1房朝南户型9号线蓝天路站随时看房,浦东,碧云,67.0,南,1,1,1,链家,1个月前发布,低楼层,19,4600.0,元/月,近地铁_精装_随时看房
1609,御桥地铁口，南北大两房，带朝南阳台，元旦可租,浦东,御桥,75.0,南,2,2,1,链家,今天发布,中楼层,6,4500.0,元/月,近地铁_新上
1610,馨佳园(菊盛路851弄)2室2厅4000元,宝山,顾村,74.0,南,2,2,1,链家,1天前发布,中楼层,18,4000.0,元/月,近地铁_新上_随时看房
1611,*--华装修，家电家具*配拎包入住，邻里和睦，随时看,浦东,塘桥,80.0,南,1,2,1,链家,20天前发布,高楼层,33,12500.0,元/月,近地铁
1612,铁路新村(杨浦)2室1厅6000元,杨浦,五角场,51.0,南,2,1,1,链家,21天前发布,高楼层,6,6000.0,元/月,近地铁
1613,石泉苑3室1厅7000元,普陀,光新,117.0,南,3,1,1,链家,18天前发布,低楼层,24,7000.0,元/月,近地铁
1614,沿河qu明景观房闹中取静人车分离享双轨便捷交通,普陀,长寿路,188.0,南,3,2,2,链家,2天前发布,低楼层,15,20000.0,元/月,近地铁_新上
1615,中信虹港名庭3室2厅14500元,虹口,临平路,140.0,南,3,2,2,链家,22天前发布,中楼层,29,14500.0,元/月,近地铁
1616,一室一厅拎包入住房东人好期待你的入住,闸北,永和,48.0,南,1,1,1,链家,3天前发布,高楼层,6,3300.0,元/月,近地铁_新上
1617,房子很敞亮采光无影响首-次出租精装业主诚意出租,闸北,闸北公园,144.0,南,3,2,2,链家,13天前发布,高楼层,21,13000.0,元/月,近地铁
1618,6号线东明路地铁站精装一房家具家电*配拎包住,浦东,世博,39.0,南,1,1,1,链家,14天前发布,高楼层,6,4000.0,元/月,近地铁
1619,邻七宝站精装双南两房诚意出租看房随时,闵行,七宝,69.0,南,2,1,1,链家,15天前发布,高楼层,6,5800.0,元/月,近地铁_随时看房
1620,北茶园2室1厅6000元,杨浦,五角场,64.0,南,2,1,1,链家,17天前发布,高楼层,7,6000.0,元/月,近地铁
1621,整租·中山公园商圈双南两房近地铁~交通便利南北通透,长宁,中山公园,76.0,南,2,1,1,链家,23天前发布,中楼层,25,7000.0,元/月,近地铁_精装
1622,城市菁英白领个性生活领地独占市中.心商圈核.心地段,静安,南京西路,68.0,南,1,2,1,链家,24天前发布,中楼层,8,9000.0,元/月,近地铁_随时看房
1623,品质小区，lv化率高，居住舒适，装修好，采光好,长宁,天山,179.0,南,4,2,2,链家,25天前发布,高楼层,31,26000.0,元/月,近地铁
1624,中粮天悦壹号3室2厅43000元,闸北,西藏北路,188.0,南,3,2,3,链家,26天前发布,高楼层,25,43000.0,元/月,近地铁
1625,吴中公寓1室1厅5200元,徐汇,田林,72.0,南,1,1,1,链家,27天前发布,高楼层,22,5200.0,元/月,近地铁
1626,三号线大柏树+朝南采光好+价格实惠+诚心租,虹口,凉城,31.0,南,1,0,1,链家,9天前发布,高楼层,6,3600.0,元/月,近地铁
1627,长新大楼钥匙房方便看朝南户型采光好,黄浦,人民广场,46.0,南,1,1,1,链家,16天前发布,低楼层,21,6000.0,元/月,近地铁_随时看房
1628,美兰湖岭域5室2厅7200元,宝山,罗店,92.0,南,5,2,2,链家,18天前发布,高楼层,6,7200.0,元/月,近地铁
1629,民星二村2室1厅5000元,杨浦,中原,68.0,南,2,1,1,链家,22天前发布,中楼层,6,5000.0,元/月,近地铁
1630,整租·远中三房&mdash;精美装修&mdash;拎包入住&mdash;诚意出租&mdash;有钥匙随时,静安,南京西路,159.0,南,3,2,2,链家,28天前发布,低楼层,20,25000.0,元/月,近地铁_精装_双卫生间_随时看房
1631,世博花园2室2厅12000元,虹口,鲁迅公园,91.0,南北,2,2,1,链家,29天前发布,低楼层,18,12000.0,元/月,近地铁
1632,整租·小区刷卡进公园延安西路站300米景观房位置安静,长宁,中山公园,67.0,南,1,1,1,链家,1个月前发布,高楼层,25,7000.0,元/月,近地铁_随时看房
1633,华敏大厦5室4厅16000元,虹口,曲阳,169.0,南,5,4,2,链家,1个月前发布,高楼层,28,16000.0,元/月,近地铁
1634,价格实惠近地铁诚心出租拎包入住,闵行,古美,50.0,南,1,1,1,链家,1个月前发布,低楼层,6,3800.0,元/月,近地铁
1635,仁恒151平大三房，业主委托打理房屋，提前约随时看,浦东,陆家嘴,151.0,南,3,2,2,链家,1个月前发布,低楼层,21,22000.0,元/月,近地铁
1636,整租·徐家汇中xi地段近地铁14911号线精装电梯一房,徐汇,徐家汇,49.0,东南,1,1,1,链家,今天发布,中楼层,18,7000.0,元/月,近地铁_精装_新上_随时看房
1637,盘古天地3室2厅2500元,嘉定,嘉定新城,88.0,南,3,2,2,链家,1天前发布,低楼层,27,2500.0,元/月,近地铁_新上_随时看房
1638,包物业发票，精装修，品质小区，楼层高，采光好,长宁,天山,71.0,南,1,2,1,链家,20天前发布,中楼层,32,14000.0,元/月,近地铁
1639,绿苑(闸北)3室2厅7200元,闸北,大宁,103.0,南,3,2,2,链家,21天前发布,高楼层,6,7200.0,元/月,随时看房
1640,泾栖小区+中间楼层+简单装修+价格实惠,浦东,洋泾,59.0,南北,2,1,1,链家,18天前发布,中楼层,7,4500.0,元/月,近地铁_随时看房
1641,新虹桥首府(公寓)3室1厅5600元,松江,九亭,89.0,南,3,1,1,链家,2天前发布,低楼层,19,5600.0,元/月,新上_随时看房
1642,银龙新村1室1厅4000元,杨浦,东外滩,38.0,东南,1,1,1,链家,22天前发布,中楼层,7,4000.0,元/月,随时看房
1643,楼层高景色好一览众山小随时看房拎包入住,浦东,洋泾,87.0,南,3,1,1,链家,3天前发布,高楼层,25,7000.0,元/月,近地铁_新上
1644,新城金郡2室2厅3200元,嘉定,嘉定新城,83.0,南,2,2,1,链家,13天前发布,中楼层,18,3200.0,元/月,近地铁
1645,大连西路540弄2室1厅4500元,虹口,曲阳,56.0,南,2,1,1,链家,14天前发布,低楼层,6,4500.0,元/月,近地铁
1646,整租·中远两湾城1室1厅10000元,普陀,中远两湾城,86.0,南,1,1,1,链家,15天前发布,中楼层,32,10000.0,元/月,近地铁_精装
1647,整租·近地铁，居家精装修，小区环境好，价格可谈,徐汇,康健,39.0,南,1,0,1,链家,17天前发布,高楼层,4,4500.0,元/月,近地铁_精装
1648,整租·经典朝南一室户看房随时近教科研中山医院,徐汇,斜土路,39.0,南,1,1,1,链家,23天前发布,高楼层,6,4500.0,元/月,近地铁_随时看房
1649,闻喜路1223弄1室0厅3600元,闸北,彭浦,43.0,南,1,0,1,链家,24天前发布,高楼层,6,3600.0,元/月,近地铁
1650,整租·精装一房*新*配靠地铁采光充足,普陀,真如,31.0,南,1,0,1,链家,25天前发布,高楼层,6,3300.0,元/月,近地铁_精装_随时看房
1651,浦东世纪花园(公寓)3室2厅24000元,浦东,花木,179.0,南,3,2,2,链家,26天前发布,中楼层,30,24000.0,元/月,近地铁
1652,整租·上海体育馆，电影华苑，08年公寓，中yang空调,徐汇,徐家汇,175.0,南,3,1,1,链家,27天前发布,高楼层,33,17000.0,元/月,近地铁_精装
1653,整租·地铁9号线牡丹新村正规精装1居室出租随时看房,闵行,七宝,41.0,南,1,1,1,链家,9天前发布,中楼层,6,4500.0,元/月,近地铁_精装_随时看房
1654,环龙公寓精装大3房三室两卫,浦东,北蔡,129.0,南,3,2,2,链家,16天前发布,高楼层,6,8000.0,元/月,近地铁_随时看房
1655,整租·镇宁路爱俪轩精装修两房，可拎包入住,静安,静安寺,81.0,南,2,1,1,链家,18天前发布,低楼层,38,12500.0,元/月,近地铁_精装
1656,唐家沙小区1室1厅3800元,闸北,闸北公园,31.0,南,1,1,1,链家,22天前发布,低楼层,6,3800.0,元/月,近地铁_随时看房
1657,新天家园双南两房采光好地铁9号线交通方便,浦东,源深,104.0,南,2,2,1,链家,27天前发布,中楼层,18,8500.0,元/月,近地铁_随时看房
1658,整租·高区景观，坐看满天繁星，和你的她他以及小小的她他,普陀,武宁,171.0,东南,3,2,2,链家,29天前发布,中楼层,13,22000.0,元/月,近地铁_精装_双卫生间
1659,中间位置南北直通*明户型，近学.校，适合居家陪读,浦东,源深,102.0,南,3,2,1,链家,1个月前发布,高楼层,6,10500.0,元/月,近地铁
1660,整租·一室半的一居室卧室很大朝南采光好近地铁位置好,普陀,武宁,45.0,南,1,1,1,链家,1个月前发布,中楼层,12,5500.0,元/月,近地铁_精装
1661,保利西子湾2室2厅5200元,松江,松江大学城,90.0,南,2,2,1,链家,1个月前发布,高楼层,14,5200.0,元/月,近地铁
1662,兰花新村2室1厅5000元,杨浦,黄兴公园,49.0,南,2,1,1,链家,1个月前发布,高楼层,6,5000.0,元/月,近地铁
1663,八佰伴商圈精装一室，拎包即住，位置安静不靠马路,浦东,陆家嘴,30.0,南,1,0,1,链家,今天发布,低楼层,6,2800.0,元/月,近地铁_新上
1664,整租·中福浦江汇2室1厅8800元,黄浦,蓬莱公园,55.0,南北,2,1,1,链家,1天前发布,高楼层,24,8800.0,元/月,近地铁_新上
1665,整体位置优越+品质小区+2房朝南+精装修,虹口,北外滩,157.0,南,3,2,2,链家,20天前发布,低楼层,32,16000.0,元/月,近地铁
1666,整租·肇嘉浜路上汇峰鼎园、看房随时、有租赁车位、,徐汇,斜土路,140.0,南,3,2,2,链家,21天前发布,低楼层,33,17000.0,元/月,近地铁_双卫生间
1667,整租·精装两房，随时看，有key，诚意出租,徐汇,徐家汇,59.0,南,2,1,1,链家,18天前发布,高楼层,6,7000.0,元/月,近地铁_精装_随时看房
1668,二轻小区1室1厅4500元,闸北,西藏北路,33.0,南,1,1,1,链家,2天前发布,中楼层,7,4500.0,元/月,近地铁_新上
1669,云台二.小区六号线东明路站三室一厅,浦东,世博,90.0,南,3,1,1,链家,21天前发布,高楼层,24,7000.0,元/月,近地铁
1670,桃浦四村易居紫荆苑1室1厅3000元,普陀,桃浦,44.0,南,1,1,1,链家,3天前发布,中楼层,6,3000.0,元/月,近地铁_新上
1671,居家一房，居家温馨，十分诚意,浦东,陆家嘴,53.0,南,1,1,1,链家,13天前发布,中楼层,22,7500.0,元/月,近地铁
1672,御上海2室1厅4100元,松江,松江大学城,66.0,南,2,1,1,链家,14天前发布,中楼层,16,4100.0,元/月,近地铁_随时看房
1673,佳宝新村1室1厅3500元,闵行,七宝,40.0,南,1,1,1,链家,15天前发布,低楼层,6,3500.0,元/月,近地铁
1674,三江小区1室1厅3800元,徐汇,龙华,32.0,南,1,1,1,链家,17天前发布,中楼层,6,3800.0,元/月,近地铁_随时看房
1675,整租·人民广场新出一房，看房方便有钥匙，随时可以起租,黄浦,南京东路,88.0,东南,1,2,1,链家,23天前发布,高楼层,19,12500.0,元/月,近地铁_随时看房
1676,虹桥华庭3室2厅25000元,长宁,仙霞,197.0,南北,3,2,2,链家,24天前发布,低楼层,31,25000.0,元/月,近地铁
1677,南茶园2室1厅5800元,杨浦,五角场,64.0,南,2,1,1,链家,25天前发布,高楼层,6,5800.0,元/月,近地铁
1678,高层，可看小区景观，装修保养好，随时看房，诚意出租,浦东,联洋,146.0,南,3,2,2,链家,26天前发布,中楼层,23,15000.0,元/月,近地铁
1679,嘉尚坊2室1厅4000元,嘉定,丰庄,62.0,南,2,1,1,链家,27天前发布,高楼层,6,4000.0,元/月,随时看房
1680,新上房源保利西子湾精装一房整租看房方便拎包即住,松江,松江大学城,60.0,南,1,1,1,链家,28天前发布,低楼层,14,3500.0,元/月,近地铁
1681,中福花苑2室2厅9500元,黄浦,蓬莱公园,82.0,南,2,2,2,链家,15天前发布,中楼层,19,9500.0,元/月,近地铁_随时看房
1682,精装两房，南北户型，手次出租，看中可谈,浦东,世博,58.0,南北,2,1,1,链家,18天前发布,低楼层,6,5000.0,元/月,近地铁
1683,整租·瀚林世家1室1厅12000元,静安,曹家渡,57.0,南,1,1,1,链家,21天前发布,中楼层,27,12000.0,元/月,近地铁_精装_随时看房
